drugName,avg_sentiment,avg_rating,review_count,avg_usefulness,demand,demand_scaled,effectiveness_score,sentiment_per_review,engagement_score,popularity,top_side_effects,sentiment_rating_proxy,sentiment_usefulness,rating_variation_proxy,insights,actions
Diprivan,0.1916375,8.5,8,32.625,136.41375,0.0156868043098734,8.5,0.0212930555555555,261.0,medium,"[('nausea', 1), ('pain', 1)]",1.5331,6.2521734375,0.2379182156133829,[],[]
Diprosone,-0.5994,10.0,1,40.0,52.059999999999995,0.0097766760947982,10.0,-0.2997,40.0,low,[],-0.5994,-23.976000000000003,0.024390243902439,['Negative patient sentiment detected'],['Investigate patient complaints']
Disopyramide,0.07815,8.25,4,10.25,92.315,0.0125970867024814,8.25,0.0156299999999999,41.0,medium,"[('dry mouth', 1)]",0.3126,0.8010375,0.3555555555555555,[],[]
Disulfiram,-0.2251272727272727,8.909090909090908,33,87.06060606060606,357.60848484848486,0.0311845058756497,8.909090909090908,-0.0066213903743315,2873.0,high,"[('anxiety', 2), ('headache', 1), ('rash', 1)]",-7.429199999999999,-19.599716804407713,0.374741913282863,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Ditropan,-0.0663999999999999,5.714285714285714,7,18.142857142857142,66.64571428571429,0.0107986038874218,5.714285714285714,-0.0082999999999999,127.0,medium,"[('dry mouth', 3), ('sweating', 1), ('nausea', 1)]",-0.4647999999999993,-1.2046857142857126,0.3656716417910448,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Ditropan XL,0.6659,10.0,1,18.0,133.59,0.0154889621920385,10.0,0.33295,18.0,low,"[('dry mouth', 1)]",0.6659,11.9862,0.0526315789473684,[],[]
Divalproex sodium,0.0077133757961783,6.656050955414012,157,32.210191082802545,875.1917197452229,0.0674482556225559,6.656050955414012,4.8818834153027216e-05,5057.0,high,"[('weight gain', 39), ('headache', 17), ('pain', 12)]",1.2109999999999932,0.2484493082883672,4.727464518603759,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Divigel,-0.9083,1.0,1,7.0,-65.83,0.0015168771495799,1.0,-0.45415,7.0,low,"[('pain', 1)]",-0.9083,-6.3581,0.125,['Negative patient sentiment detected'],['Investigate patient complaints']
Docetaxel,-0.43865,3.0,4,15.25,36.635000000000005,0.0086959449154786,3.0,-0.08773,61.0,medium,"[('pain', 3), ('nausea', 1), ('fever', 1)]",-1.7546,-6.6894124999999995,0.2461538461538461,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Docosanol,-0.1492924528301886,5.8584905660377355,106,8.81132075471698,552.6933962264151,0.0448528589609618,5.8584905660377355,-0.0013952565685064,934.0,high,"[('pain', 20), ('fever', 4)]",-15.824999999999992,-1.3154636881452466,10.803846153846154,"['Negative patient sentiment detected', 'High market demand']","['Investigate patient complaints', 'Increase production and distribution']"
Doculax,-0.9524,2.0,1,2.0,-86.24000000000001,8.68788760036536e-05,2.0,-0.4762,2.0,low,"[('constipation', 1)]",-0.9524,-1.9048,0.3333333333333333,['Negative patient sentiment detected'],['Investigate patient complaints']
Docusate,0.4345375,7.25,8,29.375,146.20375,0.0163727270486442,7.25,0.0482819444444444,235.0,medium,"[('constipation', 4)]",3.4763,12.7645390625,0.2633744855967078,[],[]
Docusate / senna,0.781,10.0,1,10.0,144.10000000000002,0.0162253307297791,10.0,0.3905,10.0,low,"[('pain', 1)]",0.781,7.81,0.0909090909090909,[],[]
Dofetilide,0.2934611111111111,8.0,18,67.94444444444444,283.235,0.0259736310626568,8.0,0.0154453216374269,1223.0,high,"[('fatigue', 2), ('dry mouth', 1), ('pain', 1)]",5.2823,19.939052160493823,0.2610797743755036,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Dolgic Plus,0.2364,8.428571428571429,7,4.857142857142857,106.35428571428572,0.0135807297369582,8.428571428571429,0.02955,34.0,medium,"[('headache', 3), ('nausea', 1), ('pain', 1)]",1.6548,1.1482285714285714,1.1951219512195124,['Multiple side effects reported'],['Review drug safety profile']
Dolophine,-0.1584333333333333,9.0,6,61.0,172.15666666666667,0.0181910820720446,9.0,-0.0226333333333333,366.0,medium,"[('pain', 5)]",-0.9505999999999996,-9.66443333333333,0.0967741935483871,['Negative patient sentiment detected'],['Investigate patient complaints']
Dolutegravir,-0.0910428571428571,7.285714285714286,7,3.2857142857142856,43.46714285714286,0.0091746295059019,7.285714285714286,-0.0113803571428571,23.0,medium,"[('headache', 1), ('diarrhea', 1)]",-0.6372999999999998,-0.2991408163265305,1.6333333333333333,['Negative patient sentiment detected'],['Investigate patient complaints']
Donepezil,-0.1862363636363636,5.136363636363637,22,48.22727272727273,200.83090909090907,0.0202001030011369,5.136363636363637,-0.008097233201581,1061.0,high,"[('diarrhea', 4), ('pain', 3), ('weight gain', 1)]",-4.097199999999999,-8.981671900826443,0.4469067405355494,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Donnatal,0.1901222222222222,9.666666666666666,9,49.333333333333336,170.67888888888888,0.018087543626628,9.666666666666666,0.0190122222222222,444.0,medium,"[('pain', 4), ('anxiety', 2), ('diarrhea', 2)]",1.7110999999999996,9.37936296296296,0.1788079470198675,['Multiple side effects reported'],['Review drug safety profile']
Doral,0.49455,9.0,2,10.0,124.455,0.0148489311176083,9.0,0.16485,20.0,low,[],0.9891,4.9455,0.1818181818181818,[],[]
Doryx,0.1407594594594594,7.648648648648648,37,21.56756756756757,283.21108108108103,0.0259719552168577,7.648648648648648,0.0037041963015647,798.0,high,"[('pain', 5), ('dizziness', 1), ('anxiety', 1)]",5.208099999999997,3.0358391526661785,1.6395209580838324,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Dorzolamide,0.9778,10.0,1,6.0,143.78,0.0162029103746814,10.0,0.4889,6.0,low,[],0.9778,5.8668,0.1428571428571428,[],[]
Dorzolamide / timolol,-0.4767,7.0,1,0.0,-5.670000000000002,0.0057319039079507,7.0,-0.23835,0.0,low,[],-0.4767,-0.0,1.0,['Negative patient sentiment detected'],['Investigate patient complaints']
Dostinex,-0.07698,10.0,5,28.6,98.502,0.0130305702555738,10.0,-0.01283,143.0,medium,"[('headache', 1)]",-0.3849,-2.2016280000000004,0.1689189189189189,['Negative patient sentiment detected'],['Investigate patient complaints']
Dovonex,0.0841,7.125,8,26.875,137.16,0.0157390892785974,7.125,0.0093444444444444,215.0,medium,[],0.6728,2.2601875,0.2869955156950672,[],[]
Doxazosin,-0.1297454545454545,6.636363636363637,11,45.90909090909091,139.84363636363636,0.0159271145293032,6.636363636363637,-0.0108121212121212,505.0,medium,"[('pain', 2), ('dry mouth', 1), ('headache', 1)]",-1.4271999999999996,-5.956495867768592,0.2344961240310077,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Doxepin,0.0250736363636363,6.5636363636363635,110,40.25454545454546,635.0164545454545,0.050620709586721,6.5636363636363635,0.0002258886158886,4428.0,high,"[('insomnia', 32), ('anxiety', 22), ('weight gain', 11)]",2.758099999999993,1.0093278347107413,2.6663728514764213,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Doxy 100,-0.2209857142857142,7.857142857142857,7,22.857142857142858,86.61571428571429,0.0121977741727388,7.857142857142857,-0.0276232142857142,160.0,medium,"[('pain', 3), ('nausea', 2), ('vomiting', 1)]",-1.5468999999999995,-5.051102040816325,0.2934131736526946,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Doxycycline,0.0094890134529147,7.161434977578475,446,19.757847533632287,2291.464596412556,0.1666774456542651,7.161434977578475,2.122821801546913e-05,8812.0,high,"[('nausea', 62), ('pain', 59), ('headache', 29)]",4.2320999999999565,0.1874824810472743,21.485850075610283,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Doxylamine,0.1366078431372549,7.215686274509804,51,34.0,355.6607843137255,0.0310480429456081,7.215686274509804,0.0026270739064856,1734.0,high,"[('insomnia', 12), ('anxiety', 5), ('dry mouth', 2)]",6.9670000000000005,4.644666666666667,1.457142857142857,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Doxylamine / pyridoxine,-0.0053761904761904,6.738095238095238,42,5.095238095238095,253.65285714285716,0.0239009993520052,6.738095238095238,-0.0001250276854928,214.0,high,"[('nausea', 27), ('vomiting', 15), ('fatigue', 3)]",-0.2257999999999968,-0.0273929705215415,6.890625,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Dramamine,0.3021555555555555,9.555555555555555,18,31.055555555555557,194.32666666666665,0.0197443922986583,9.555555555555555,0.0159029239766081,559.0,high,"[('nausea', 10), ('vomiting', 4), ('anxiety', 3)]",5.438799999999999,9.383608641975307,0.5615251299826689,['Multiple side effects reported'],['Review drug safety profile']
Dramamine Less Drowsy,0.1531,9.0,1,28.0,120.31,0.0145585174554832,9.0,0.07655,28.0,low,[],0.1531,4.2868,0.0344827586206896,[],[]
Drixoral Cold and Allergy,0.0327047619047618,10.0,21,10.857142857142858,161.98476190476188,0.0174784017071006,10.0,0.00148658008658,228.0,high,"[('headache', 3), ('pain', 1)]",0.6867999999999977,0.3550802721088424,1.7710843373493974,[],[]
Dronabinol,-0.05659375,7.875,16,22.875,151.090625,0.0167151191512009,7.875,-0.003329044117647,366.0,high,"[('nausea', 10), ('pain', 8), ('vomiting', 4)]",-0.9055,-1.29458203125,0.6701570680628273,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Dronedarone,-0.1658599999999999,6.266666666666667,15,23.133333333333333,129.68066666666667,0.0152150601872614,6.266666666666667,-0.0103662499999999,347.0,high,"[('fatigue', 1), ('nausea', 1), ('headache', 1)]",-2.4878999999999984,-3.836894666666664,0.6215469613259669,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Droperidol,-0.7592,2.5,2,1.5,-45.92,0.002911843618316,2.5,-0.2530666666666666,3.0,low,"[('nausea', 2), ('vomiting', 1)]",-1.5184,-1.1388,0.8,['Negative patient sentiment detected'],['Investigate patient complaints']
Drospirenone / estradiol,-0.0105625,7.0,8,36.125,117.19375,0.0143401817318168,7.0,-0.0011736111111111,289.0,medium,"[('pain', 3), ('weight gain', 2), ('sweating', 1)]",-0.0845,-0.3815703125,0.2154882154882154,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Drospirenone / ethinyl estradiol,-0.0393461654135338,6.344360902255639,665,10.78796992481203,3391.6413233082703,0.2437597984269091,6.344360902255639,-5.907832644674745e-05,7174.0,high,"[('pain', 87), ('weight gain', 87), ('headache', 59)]",-26.165199999999977,-0.4244652491378819,56.41344559255007,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Drospirenone / ethinyl estradiol / levomefolate calcium,0.0260116666666666,6.925,120,11.15,652.9011666666667,0.0518737770760273,6.925,0.0002149724517906,1338.0,high,"[('weight gain', 25), ('headache', 15), ('pain', 12)]",3.121399999999992,0.2900300833333326,9.876543209876544,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Drysol,0.2146552380952381,9.257142857142858,105,11.952380952380953,614.3702857142857,0.049174164472339,9.257142857142858,0.0020250494159928,1255.0,high,"[('sweating', 47), ('pain', 10), ('rash', 4)]",22.5388,2.565641179138322,8.106617647058824,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Duac,0.4524550561797753,7.617977528089888,89,16.235955056179776,559.717415730337,0.0453449871218719,7.617977528089888,0.0050272784019975,1445.0,high,"[('pain', 5)]",40.2685,7.346039957076127,5.163624511082138,['High market demand'],['Increase production and distribution']
Duavee,0.0134399999999999,9.4,5,17.2,77.74399999999999,0.0115761898458287,9.4,0.0022399999999999,86.0,medium,"[('anxiety', 1), ('pain', 1)]",0.0671999999999995,0.2311679999999982,0.2747252747252747,[],[]
Duet DHA,0.0824999999999999,7.0,2,11.5,61.24999999999999,0.0104205606677608,7.0,0.0274999999999999,23.0,low,"[('nausea', 1)]",0.1649999999999998,0.9487499999999988,0.16,['Underrated drug opportunity'],['Increase marketing efforts']
Duexis,-0.5174333333333333,6.5,6,11.0,30.256666666666668,0.0082490558584006,6.5,-0.0739190476190476,66.0,medium,"[('pain', 5), ('diarrhea', 2), ('weight gain', 1)]",-3.1045999999999996,-5.691766666666666,0.5,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Dulaglutide,-0.1562983695652174,6.0,184,19.179347826086957,979.728858695652,0.074772504923081,6.0,-0.0008448560517038,3529.0,high,"[('nausea', 74), ('diarrhea', 40), ('pain', 37)]",-28.7589,-2.997700794541588,9.1182332345812,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Dulcolax,-0.3530898601398601,5.7622377622377625,286,11.98951048951049,1443.670034965035,0.1072778984118689,5.7622377622377625,-0.001230278258327,3429.0,high,"[('pain', 157), ('constipation', 81), ('diarrhea', 71)]",-100.98369999999998,-4.233374581886644,22.01776581426649,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Dulcolax Laxative,-0.1819136363636364,7.181818181818182,22,6.2272727272727275,107.26318181818182,0.0136444102788216,7.181818181818182,-0.0079092885375494,137.0,high,"[('constipation', 10), ('pain', 9), ('diarrhea', 4)]",-4.0021,-1.1328258264462812,3.044025157232704,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Dulera,0.2029105263157894,5.368421052631579,19,21.210526315789473,159.71210526315787,0.0173191711792258,5.368421052631579,0.0101455263157894,403.0,high,"[('insomnia', 3), ('pain', 2), ('rash', 1)]",3.855299999999999,4.303839058171744,0.8554502369668247,['Multiple side effects reported'],['Review drug safety profile']
Duloxetine,-0.2819267912772586,6.845794392523365,642,46.113707165109034,3276.034735202492,0.235659983561387,6.845794392523365,-0.0004384553519086,29605.0,high,"[('pain', 277), ('anxiety', 203), ('nausea', 82)]",-180.99700000000004,-13.00068949495832,13.62660759744768,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
DuoNeb,0.775,9.0,1,46.0,207.5,0.0206673635835143,9.0,0.3875,46.0,low,[],0.775,35.65,0.0212765957446808,[],[]
Dupilumab,0.3051818181818181,9.0,11,23.545454545454547,154.60909090909092,0.0169616355733291,9.0,0.0254318181818181,259.0,medium,[],3.3569999999999993,7.185644628099173,0.4481481481481481,[],[]
Dupixent,0.2790545454545454,8.363636363636363,11,18.545454545454547,165.99636363636364,0.0177594690050167,8.363636363636363,0.0232545454545454,204.0,medium,[],3.069599999999999,5.175193388429752,0.5627906976744186,[],[]
Duragesic,-0.2067214285714285,7.964285714285714,28,43.82142857142857,235.97071428571428,0.0226621245965498,7.964285714285714,-0.0071283251231527,1227.0,high,"[('pain', 21), ('sweating', 1), ('anxiety', 1)]",-5.788199999999998,-9.058828316326528,0.6247011952191235,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Duramorph,-0.7294,2.5,2,8.0,-25.94,0.0043117145397297,2.5,-0.2431333333333333,16.0,low,"[('pain', 1)]",-1.4588,-5.8352,0.2222222222222222,['Negative patient sentiment detected'],['Investigate patient complaints']
